schoolId,name,level,branch,kessStatus,schoolinfoRawTotal,instructors,nativeInstructorSubset,normalized,regular,fixedTerm,kess,kessRegular,kessFixedTerm,status,evidenceFile
kedi:233031503,옥련중학교,mid,False,기존(원)교,33,0,0,33,29,4,33,29,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031516,인송중학교,mid,False,기존(원)교,44,1,0,43,32,11,43,32,11,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031529,인천여자중학교,mid,False,기존(원)교,42,0,0,42,32,10,42,32,10,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031536,인천중학교,mid,False,기존(원)교,24,0,0,24,19,5,24,19,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031542,청량중학교,mid,False,기존(원)교,63,0,0,63,47,16,63,47,16,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031568,청학중학교,mid,False,기존(원)교,33,0,0,33,20,13,33,20,13,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031587,인천고잔중학교,mid,False,기존(원)교,51,0,0,51,37,14,51,37,14,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031695,함박중학교,mid,False,기존(원)교,26,0,0,26,19,7,26,19,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031696,석정중학교,mid,False,기존(원)교,49,1,0,48,33,15,48,33,15,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031697,능허대중학교,mid,False,기존(원)교,65,0,0,65,47,18,65,47,18,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031698,신송중학교,mid,False,기존(원)교,74,0,0,74,57,17,74,57,17,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031699,박문중학교,mid,False,기존(원)교,47,1,0,46,30,16,46,30,16,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031701,인천논현중학교,mid,False,기존(원)교,66,0,0,66,49,17,66,49,17,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031702,인천성리중학교,mid,False,기존(원)교,58,0,0,58,44,14,58,44,14,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031703,인천동방중학교,mid,False,기존(원)교,62,1,0,61,51,10,61,51,10,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031704,인천정각중학교,mid,False,기존(원)교,51,0,0,51,39,12,51,39,12,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031705,인천서창중학교,mid,False,기존(원)교,52,0,0,52,38,14,52,38,14,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031706,인천해송중학교,mid,False,기존(원)교,48,0,0,48,39,9,48,39,9,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031800,숭덕여자중학교,mid,False,기존(원)교,25,0,0,25,15,10,25,15,10,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:233031976,인천현송중학교,mid,False,기존(원)교,72,1,0,71,56,15,71,56,15,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021026,인천단봉초등학교,elem,False,기존(원)교,46,0,0,46,45,1,46,45,1,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021038,인천한별초등학교,elem,False,기존(원)교,93,0,0,93,87,6,93,87,6,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021059,인천신검단초등학교,elem,False,신설(원)교,102,0,0,102,94,8,102,94,8,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-query-resolution.json
kedi:234021085,인천도담초등학교,elem,False,기존(원)교,35,0,0,35,31,4,35,31,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021086,인천가원초등학교,elem,False,기존(원)교,86,0,0,86,83,3,86,83,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021107,인천해든초등학교,elem,False,기존(원)교,91,0,0,91,84,7,91,84,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021108,인천가석초등학교,elem,False,기존(원)교,21,0,0,21,19,2,21,19,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021112,인천가현초등학교,elem,False,기존(원)교,107,0,0,107,95,12,107,95,12,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021116,인천가정초등학교,elem,False,기존(원)교,42,1,0,41,37,4,41,37,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021124,인천가좌초등학교,elem,False,기존(원)교,29,0,0,29,26,3,29,26,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021147,인천경명초등학교,elem,False,기존(원)교,50,0,0,50,45,5,50,45,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021148,인천건지초등학교,elem,False,기존(원)교,22,1,0,21,17,4,21,17,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021152,인천검단초등학교,elem,False,기존(원)교,45,0,0,45,38,7,45,38,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021154,인천공촌초등학교,elem,False,기존(원)교,24,1,0,23,20,3,23,20,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021167,인천금곡초등학교,elem,False,기존(원)교,25,0,0,25,21,4,25,21,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021170,인천당하초등학교,elem,False,기존(원)교,48,0,0,48,39,9,48,39,9,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021202,인천마전초등학교,elem,False,기존(원)교,53,1,0,52,47,5,52,47,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021205,인천목향초등학교,elem,False,기존(원)교,33,0,0,33,29,4,33,29,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021212,인천백석초등학교,elem,False,기존(원)교,44,0,0,44,40,4,44,40,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021220,인천봉수초등학교,elem,False,기존(원)교,75,0,0,75,70,5,75,70,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021300,인천청라초등학교,elem,False,기존(원)교,72,0,0,72,68,4,72,68,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021301,인천초은초등학교,elem,False,기존(원)교,55,1,0,54,49,5,54,49,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021302,인천불로초등학교,elem,False,기존(원)교,43,1,0,42,38,4,42,38,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021341,인천이음초등학교,elem,False,기존(원)교,113,0,0,113,104,9,113,104,9,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021364,인천서곶초등학교,elem,False,기존(원)교,31,0,0,31,26,5,31,26,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021388,인천석남초등학교,elem,False,기존(원)교,41,0,0,41,39,2,41,39,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021396,인천석남서초등학교,elem,False,기존(원)교,25,0,0,25,25,0,25,25,0,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021428,인천신석초등학교,elem,False,기존(원)교,27,0,0,27,25,2,27,25,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021444,인천신현초등학교,elem,False,기존(원)교,29,0,0,29,26,3,29,26,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021452,인천신현북초등학교,elem,False,기존(원)교,29,0,0,29,25,4,29,25,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021456,인천심곡초등학교,elem,False,기존(원)교,23,0,0,23,22,1,23,22,1,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021474,인천양지초등학교,elem,False,기존(원)교,25,0,0,25,23,2,25,23,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021496,인천창신초등학교,elem,False,기존(원)교,39,0,0,39,32,7,39,32,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-006.json
kedi:234021508,인천천마초등학교,elem,False,기존(원)교,22,2,0,20,17,3,20,17,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021555,인천해원초등학교,elem,False,기존(원)교,101,0,0,101,95,6,101,95,6,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021557,인천경연초등학교,elem,False,기존(원)교,66,2,0,64,59,5,64,59,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021558,인천간재울초등학교,elem,False,기존(원)교,60,1,0,59,55,4,59,55,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021559,인천검암초등학교,elem,False,기존(원)교,22,0,0,22,18,4,22,18,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021560,인천발산초등학교,elem,False,기존(원)교,36,0,0,36,32,4,36,32,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021561,인천봉화초등학교,elem,False,기존(원)교,33,0,0,33,32,1,33,32,1,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021562,인천은지초등학교,elem,False,기존(원)교,30,0,0,30,23,7,30,23,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021565,인천가림초등학교,elem,False,기존(원)교,23,0,0,23,20,3,23,20,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021566,인천왕길초등학교,elem,False,기존(원)교,40,1,0,39,36,3,39,36,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021601,인천경서초등학교,elem,False,기존(원)교,43,1,0,42,37,5,42,37,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021602,인천원당초등학교,elem,False,기존(원)교,28,1,0,27,24,3,27,24,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021603,인천능내초등학교,elem,False,기존(원)교,36,0,0,36,34,2,36,34,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021606,인천완정초등학교,elem,False,기존(원)교,30,0,0,30,26,4,30,26,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021607,인천청일초등학교,elem,False,기존(원)교,46,0,0,46,42,4,46,42,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021608,인천청람초등학교,elem,False,기존(원)교,68,0,0,68,63,5,68,63,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021675,인천아람초등학교,elem,False,기존(원)교,70,0,0,70,63,7,70,63,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021736,인천한들초등학교,elem,False,기존(원)교,57,2,0,55,48,7,55,48,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021811,인천청호초등학교,elem,False,기존(원)교,31,0,0,31,29,2,31,29,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021879,인천검단호수초등학교,elem,False,신설(원)교,43,0,0,43,40,3,43,40,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234021887,인천아라초등학교,elem,False,기존(원)교,69,0,0,69,65,4,69,65,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031084,인천청람중학교,mid,False,기존(원)교,59,0,0,59,46,13,59,46,13,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031116,가정여자중학교,mid,False,기존(원)교,24,0,0,24,20,4,24,20,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031132,가좌중학교,mid,False,기존(원)교,35,1,0,34,25,9,34,25,9,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031148,인천가좌여자중학교,mid,False,기존(원)교,35,0,0,35,26,9,35,26,9,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031172,검단중학교,mid,False,기존(원)교,62,0,0,62,45,17,62,45,17,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031176,검암중학교,mid,False,기존(원)교,28,0,0,28,22,6,28,22,6,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031234,인천당하중학교,mid,False,기존(원)교,63,0,0,63,52,11,63,52,11,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031244,동인천여자중학교,mid,False,기존(원)교,29,0,0,29,22,7,29,22,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031274,인천이음중학교,mid,False,기존(원)교,103,2,0,101,66,35,101,66,35,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031294,인천청호중학교,mid,False,기존(원)교,32,0,0,32,25,7,32,25,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031303,인천청라중학교,mid,False,기존(원)교,67,0,0,67,48,19,67,48,19,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031426,불로중학교,mid,False,기존(원)교,62,0,0,62,49,13,62,49,13,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031428,백석중학교,mid,False,기존(원)교,42,0,0,42,31,11,42,31,11,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031476,서곶중학교,mid,False,기존(원)교,44,0,0,44,31,13,44,31,13,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031484,신현중학교,mid,False,기존(원)교,33,0,0,33,27,6,33,27,6,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031500,신현여자중학교,mid,False,기존(원)교,40,0,0,40,33,7,40,33,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031521,인천초은중학교,mid,False,기존(원)교,64,1,0,63,46,17,63,46,17,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031532,제물포중학교,mid,False,기존(원)교,41,0,0,41,30,11,41,30,11,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031557,인천경연중학교,mid,False,기존(원)교,46,0,0,46,31,15,46,31,15,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031577,인천단봉중학교,mid,False,신설(원)교,27,0,0,27,19,8,27,19,8,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031583,간재울중학교,mid,False,기존(원)교,65,0,0,65,48,17,65,48,17,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031584,마전중학교,mid,False,기존(원)교,86,4,0,82,58,24,82,58,24,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031585,원당중학교,mid,False,기존(원)교,71,0,0,71,51,20,71,51,20,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031588,인천가현중학교,mid,False,기존(원)교,59,3,0,56,45,11,56,45,11,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031589,인천석남중학교,mid,False,기존(원)교,35,0,0,35,24,11,35,24,11,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031642,인천검단가온중학교,mid,False,신설(원)교,54,0,0,54,38,16,54,38,16,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031658,인천해원중학교,mid,False,기존(원)교,62,2,0,60,48,12,60,48,12,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031820,인천루원중학교,mid,False,기존(원)교,62,1,0,61,44,17,61,44,17,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:234031833,인천아라중학교,mid,False,기존(원)교,94,0,0,94,71,23,94,71,23,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021116,갑룡초등학교,elem,False,기존(원)교,32,0,0,32,31,1,32,31,1,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021132,강화초등학교,elem,False,기존(원)교,21,0,0,21,19,2,21,19,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021164,교동초등학교,elem,False,기존(원)교,13,0,0,13,13,0,13,13,0,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021180,길상초등학교,elem,False,기존(원)교,19,0,0,19,17,2,19,17,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021212,내가초등학교,elem,False,기존(원)교,14,0,0,14,11,3,14,11,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021228,대월초등학교,elem,False,기존(원)교,16,0,0,16,15,1,16,15,1,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021260,명신초등학교,elem,False,기존(원)교,11,0,0,11,9,2,11,9,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021292,불은초등학교,elem,False,기존(원)교,13,1,0,12,10,2,12,10,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021308,삼산초등학교,elem,False,기존(원)교,10,0,0,10,7,3,10,7,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021324,삼성초등학교,elem,False,기존(원)교,11,0,0,11,9,2,11,9,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021340,서도초등학교,elem,False,기존(원)교,1,0,0,1,1,0,1,1,0,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021372,선원초등학교,elem,False,기존(원)교,20,0,0,20,19,1,20,19,1,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021404,송해초등학교,elem,False,기존(원)교,11,0,0,11,10,1,11,10,1,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021452,양도초등학교,elem,False,기존(원)교,12,0,0,12,10,2,12,10,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021468,양사초등학교,elem,False,기존(원)교,13,0,0,13,11,2,13,11,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021484,조산초등학교,elem,False,기존(원)교,13,0,0,13,11,2,13,11,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021516,하점초등학교,elem,False,기존(원)교,12,0,0,12,10,2,12,10,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021532,합일초등학교,elem,False,기존(원)교,19,0,0,19,18,1,19,18,1,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021548,해명초등학교,elem,False,기존(원)교,6,0,0,6,6,0,6,6,0,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236021564,화도초등학교,elem,False,기존(원)교,14,1,0,13,10,3,13,10,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236031162,강남중학교,mid,False,기존(원)교,21,0,0,21,19,2,21,19,2,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236031224,강서중학교,mid,False,기존(원)교,15,0,0,15,12,3,15,12,3,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236031286,강화중학교,mid,False,기존(원)교,39,0,0,39,35,4,39,35,4,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236031348,강화여자중학교,mid,False,기존(원)교,41,0,0,41,34,7,41,34,7,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236031410,교동중학교,mid,False,기존(원)교,7,0,0,7,7,0,7,7,0,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236031472,서도중학교,mid,False,기존(원)교,5,0,0,5,5,0,5,5,0,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236031534,심도중학교,mid,False,기존(원)교,14,0,0,14,13,1,14,13,1,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236031700,동광중학교,mid,False,기존(원)교,13,0,0,13,8,5,13,8,5,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:236031900,승영중학교,mid,False,기존(원)교,13,0,0,13,7,6,13,7,6,MATCH,docs\planning\incheon-v1\evidence\full-crosscheck-20260923\teacher-batch-007.json
kedi:233031495,인천은송중학교,mid,False,기존(원)교,55,0,0,55,40,15,55,40,15,MATCH,docs\planning\incheon-v1\evidence\schoolinfo-followup-20260923\schoolinfo-mcp-responses.json
kedi:231021543,인천하늘초등학교,elem,False,기존(원)교,82,1,0,81,73,8,81,73,8,MATCH,docs\planning\incheon-v1\evidence\schoolinfo-followup-20260923\schoolinfo-additional-teachers.json
kedi:233021041,인천새봄초등학교,elem,False,기존(원)교,39,0,0,39,33,6,39,33,6,MATCH,docs\planning\incheon-v1\evidence\schoolinfo-followup-20260923\schoolinfo-additional-teachers.json
